"lot","lat","time","sst"
"166","6","352.5","0.209577560424805"
"166","6","353.5","-0.0145950317382812"
"166","6","354.5","-0.0356464385986328"
"166","6","355.5","-0.0986042022705078"
"166","6","356.5","0.143321990966797"
"166","6","357.5","0.170316696166992"
"166","6","358.5","0.0631446838378906"
"166","6","359.5","0.403244018554688"
"166","6","360.5","0.590509414672852"
"166","6","361.5","0.578332901000977"
"166","6","362.5","0.619024276733398"
"166","6","363.5","0.651760101318359"
"166","6","364.5","0.55543327331543"
"166","6","365.5","0.666463851928711"
"166","6","366.5","0.613801956176758"
"166","6","367.5","0.545555114746094"
"166","6","368.5","0.517719268798828"
"166","6","369.5","0.55787467956543"
"166","6","370.5","0.647789001464844"
"166","6","371.5","0.548000335693359"
"166","6","372.5","0.413345336914062"
"166","6","373.5","0.422052383422852"
"166","6","374.5","0.419866561889648"
"166","6","375.5","0.577898025512695"
"166","6","376.5","0.797574996948242"
"166","6","377.5","0.636264801025391"
"166","6","378.5","0.588905334472656"
"166","6","379.5","0.504787445068359"
"166","6","380.5","0.342981338500977"
"166","6","381.5","0.363872528076172"
"166","6","382.5","0.0404472351074219"
"166","6","383.5","-0.387849807739258"
"166","6","384.5","-0.464864730834961"
"166","6","385.5","-0.401817321777344"
"166","6","386.5","-0.355268478393555"
"166","6","387.5","-0.390626907348633"
"166","6","388.5","-0.215723037719727"
"166","6","389.5","-0.0849685668945312"
"166","6","390.5","0.179954528808594"
"166","6","391.5","0.44157600402832"
"166","6","392.5","0.577028274536133"
"166","6","393.5","0.703489303588867"
"166","6","394.5","0.407121658325195"
"166","6","395.5","-0.0408382415771484"
"166","6","396.5","0.0482025146484375"
"166","6","397.5","0.0558986663818359"
"166","6","398.5","0.0684986114501953"
"166","6","399.5","0.1842041015625"
"166","6","400.5","-0.0428199768066406"
"166","6","401.5","-0.0392341613769531"
"166","6","402.5","0.0899829864501953"
"166","6","403.5","0.398529052734375"
"166","6","404.5","0.424263000488281"
"166","6","405.5","0.192682266235352"
"166","6","406.5","0.2684326171875"
"166","6","407.5","0.466480255126953"
"166","6","408.5","0.645513534545898"
"166","6","409.5","0.20079231262207"
"166","6","410.5","0.12225341796875"
"166","6","411.5","0.257377624511719"
"166","6","412.5","0.362968444824219"
"166","6","413.5","0.633329391479492"
"166","6","414.5","0.637851715087891"
"166","6","415.5","0.596002578735352"
"166","6","416.5","0.388429641723633"
"166","6","417.5","0.206586837768555"
"166","6","418.5","0.207004547119141"
"166","6","419.5","0.184078216552734"
"166","6","420.5","0.233730316162109"
"166","6","421.5","0.197998046875"
"166","6","422.5","0.317174911499023"
"166","6","423.5","0.251007080078125"
"166","6","424.5","0.452932357788086"
"166","6","425.5","0.344863891601562"
"166","6","426.5","0.268863677978516"
"166","6","427.5","0.29570198059082"
"166","6","428.5","0.236225128173828"
"166","6","429.5","0.228429794311523"
"166","6","430.5","0.162248611450195"
"166","6","431.5","0.409370422363281"
"166","6","432.5","0.593839645385742"
"166","6","433.5","0.456850051879883"
"166","6","434.5","0.25971794128418"
"166","6","435.5","-0.00519371032714844"
"166","6","436.5","0.0142040252685547"
"166","6","437.5","0.0608139038085938"
"166","6","438.5","0.197761535644531"
"166","6","439.5","0.328031539916992"
"166","6","440.5","0.484872817993164"
"166","6","441.5","0.423818588256836"
"166","6","442.5","0.49150276184082"
"166","6","443.5","0.645103454589844"
"166","6","444.5","0.782321929931641"
"166","6","445.5","0.77447509765625"
"166","6","446.5","0.957109451293945"
"166","6","447.5","0.825344085693359"
"166","6","448.5","0.596261978149414"
"166","6","449.5","0.34242057800293"
"166","6","450.5","0.145509719848633"
"166","6","451.5","-0.152851104736328"
"166","6","452.5","-0.203372955322266"
"166","6","453.5","-0.18812370300293"
"166","6","454.5","0.242279052734375"
"166","6","455.5","0.172222137451172"
"166","6","456.5","-0.245681762695312"
"166","6","457.5","-0.490999221801758"
"166","6","458.5","-0.131311416625977"
"166","6","459.5","0.0690994262695312"
"166","6","460.5","-0.0180091857910156"
"166","6","461.5","-0.31214714050293"
"166","6","462.5","-0.0441722869873047"
"166","6","463.5","-0.0980167388916016"
"166","6","464.5","-0.164796829223633"
"166","6","465.5","-0.331375122070312"
"166","6","466.5","-0.252616882324219"
"166","6","467.5","0.0101070404052734"
"166","6","468.5","-0.195627212524414"
"166","6","469.5","-0.31873893737793"
"166","6","470.5","-0.501091003417969"
"166","6","471.5","-0.354589462280273"
"166","6","472.5","-0.0904426574707031"
"166","6","473.5","-0.0453433990478516"
"166","6","474.5","-0.0883235931396484"
"166","6","475.5","-0.04412841796875"
"166","6","476.5","0.0220241546630859"
