"lot","lat","time","prec"
"-71.75","47.25","208.5","0.933248819906247"
"-71.75","47.25","209.5","4.85338256438646"
"-71.75","47.25","210.5","3.79085851596085"
"-71.75","47.25","211.5","3.89248052675248"
"-71.75","47.25","212.5","3.97373014649347"
"-71.75","47.25","213.5","3.22618527451434"
"-71.75","47.25","214.5","3.30089879186301"
"-71.75","47.25","215.5","2.9059933141767"
"-71.75","47.25","216.5","3.39852834043694"
"-71.75","47.25","217.5","0.405755239810873"
"-71.75","47.25","218.5","2.74738010685712"
"-71.75","47.25","219.5","2.51980441987223"
"-71.75","47.25","220.5","1.90538256623421"
"-71.75","47.25","221.5","5.03313415397903"
"-71.75","47.25","222.5","3.1342203607294"
"-71.75","47.25","223.5","3.23409161618488"
"-71.75","47.25","224.5","2.66845859689204"
"-71.75","47.25","225.5","2.97012905731989"
"-71.75","47.25","226.5","3.0376102900149"
"-71.75","47.25","227.5","4.64245383504709"
"-71.75","47.25","228.5","3.38305363927861"
"-71.75","47.25","229.5","1.32553827353624"
"-71.75","47.25","230.5","2.75350155165049"
"-71.75","47.25","231.5","2.43289607812309"
"-71.75","47.25","232.5","2.80216106775643"
"-71.75","47.25","233.5","3.98469091631011"
"-71.75","47.25","234.5","2.74254078183384"
"-71.75","47.25","235.5","4.32958761944752"
"-71.75","47.25","236.5","5.08574226328346"
"-71.75","47.25","237.5","2.67999138057219"
"-71.75","47.25","238.5","3.02382302021716"
"-71.75","47.25","239.5","3.37225346821924"
"-71.75","47.25","240.5","1.19478122584196"
"-71.75","47.25","241.5","0.935508455865211"
"-71.75","47.25","242.5","2.04663279722084"
"-71.75","47.25","243.5","2.89042896763129"
"-71.75","47.25","244.5","2.16871074093447"
"-71.75","47.25","245.5","2.87499546520405"
"-71.75","47.25","246.5","4.03312917997135"
"-71.75","47.25","247.5","3.90324140642943"
"-71.75","47.25","248.5","6.48010950207873"
"-71.75","47.25","249.5","3.62198377284383"
"-71.75","47.25","250.5","2.84661430785975"
"-71.75","47.25","251.5","2.75788921651079"
"-71.75","47.25","252.5","1.39157011198357"
"-71.75","47.25","253.5","4.19449736169722"
"-71.75","47.25","254.5","2.69572834217144"
"-71.75","47.25","255.5","3.7367466529719"
"-71.75","47.25","256.5","3.69753347184559"
"-71.75","47.25","257.5","5.86471566356295"
"-71.75","47.25","258.5","3.09865574685716"
"-71.75","47.25","259.5","2.96605648645843"
"-71.75","47.25","260.5","4.24030462861515"
"-71.75","47.25","261.5","3.97969442575715"
"-71.75","47.25","262.5","2.57102417008615"
"-71.75","47.25","263.5","2.12048762620222"
"-71.75","47.25","264.5","2.20163577499443"
"-71.75","47.25","265.5","1.69172327655141"
"-71.75","47.25","266.5","2.95446705452304"
"-71.75","47.25","267.5","2.68155941190659"
"-71.75","47.25","268.5","1.1446176699492"
"-71.75","47.25","269.5","4.10434957898184"
"-71.75","47.25","270.5","2.70211528989844"
"-71.75","47.25","271.5","3.31111684011097"
"-71.75","47.25","272.5","3.81791883435724"
"-71.75","47.25","273.5","1.82724421362943"
"-71.75","47.25","274.5","4.7249020326868"
"-71.75","47.25","275.5","3.68955121769832"
"-71.75","47.25","276.5","2.16944182767632"
"-71.75","47.25","277.5","3.20314755444448"
"-71.75","47.25","278.5","2.43587383085301"
"-71.75","47.25","279.5","4.83104369686609"
"-71.75","47.25","280.5","7.40735179494845"
"-71.75","47.25","281.5","1.83938963769957"
"-71.75","47.25","282.5","2.83809475359462"
"-71.75","47.25","283.5","1.75007574781888"
"-71.75","47.25","284.5","3.33687520231121"
"-71.75","47.25","285.5","3.07972130596222"
"-71.75","47.25","286.5","5.0077851088015"
"-71.75","47.25","287.5","4.62877700073685"
