"lot","lat","time","sst"
"174","-20","154.5","-0.0465869903564453"
"174","-20","155.5","-0.372343063354492"
"174","-20","156.5","0.0285511016845703"
"174","-20","157.5","0.159135818481445"
"174","-20","158.5","0.333381652832031"
"174","-20","159.5","-0.0890674591064453"
"174","-20","160.5","0.147312164306641"
"174","-20","161.5","0.414743423461914"
"174","-20","162.5","0.39837646484375"
"174","-20","163.5","0.605644226074219"
"174","-20","164.5","0.749469757080078"
"174","-20","165.5","0.480707168579102"
"174","-20","166.5","0.65235710144043"
"174","-20","167.5","0.844551086425781"
"174","-20","168.5","0.363861083984375"
"174","-20","169.5","0.307580947875977"
"174","-20","170.5","0.189718246459961"
"174","-20","171.5","0.28828239440918"
"174","-20","172.5","0.219280242919922"
"174","-20","173.5","0.617326736450195"
"174","-20","174.5","0.604598999023438"
"174","-20","175.5","0.746732711791992"
"174","-20","176.5","0.560585021972656"
"174","-20","177.5","0.792837142944336"
"174","-20","178.5","0.89390754699707"
"174","-20","179.5","0.95819091796875"
"174","-20","180.5","0.446132659912109"
"174","-20","181.5","-0.362056732177734"
"174","-20","182.5","0.450605392456055"
"174","-20","183.5","0.413307189941406"
"174","-20","184.5","0.573398590087891"
"174","-20","185.5","0.594650268554688"
"174","-20","186.5","0.676267623901367"
"174","-20","187.5","0.685224533081055"
"174","-20","188.5","1.19121742248535"
"174","-20","189.5","1.18874549865723"
"174","-20","190.5","0.655458450317383"
"174","-20","191.5","0.480314254760742"
"174","-20","192.5","0.458003997802734"
"174","-20","193.5","0.120943069458008"
"174","-20","194.5","0.211414337158203"
"174","-20","195.5","0.951173782348633"
"174","-20","196.5","0.265659332275391"
"174","-20","197.5","0.296380996704102"
"174","-20","198.5","0.124917984008789"
"174","-20","199.5","0.527040481567383"
"174","-20","200.5","0.108865737915039"
"174","-20","201.5","0.318292617797852"
"174","-20","202.5","0.579612731933594"
"174","-20","203.5","0.0901603698730469"
"174","-20","204.5","-0.0896320343017578"
"174","-20","205.5","-0.157865524291992"
"174","-20","206.5","-0.455188751220703"
"174","-20","207.5","-0.232553482055664"
"174","-20","208.5","-0.258157730102539"
"174","-20","209.5","-0.253137588500977"
"174","-20","210.5","-0.0742015838623047"
"174","-20","211.5","-0.250629425048828"
"174","-20","212.5","-0.802623748779297"
"174","-20","213.5","-1.35015869140625"
"174","-20","214.5","-0.938285827636719"
"174","-20","215.5","-0.569255828857422"
"174","-20","216.5","-0.41716194152832"
"174","-20","217.5","-0.560821533203125"
"174","-20","218.5","-0.444362640380859"
"174","-20","219.5","-0.539909362792969"
"174","-20","220.5","-0.255558013916016"
"174","-20","221.5","0.0222988128662109"
"174","-20","222.5","-0.225120544433594"
"174","-20","223.5","0.0185775756835938"
"174","-20","224.5","-0.250461578369141"
"174","-20","225.5","-0.673051834106445"
"174","-20","226.5","-0.811141967773438"
"174","-20","227.5","-0.353300094604492"
"174","-20","228.5","-0.496177673339844"
"174","-20","229.5","-0.235954284667969"
"174","-20","230.5","0.560510635375977"
"174","-20","231.5","0.214298248291016"
"174","-20","232.5","0.294895172119141"
"174","-20","233.5","0.199409484863281"
"174","-20","234.5","-0.138492584228516"
"174","-20","235.5","-0.0175857543945312"
"174","-20","236.5","-0.319562911987305"
"174","-20","237.5","-0.0523262023925781"
"174","-20","238.5","-0.00739479064941406"
"174","-20","239.5","-0.216464996337891"
"174","-20","240.5","0.136634826660156"
"174","-20","241.5","0.574899673461914"
"174","-20","242.5","0.663993835449219"
"174","-20","243.5","-0.140727996826172"
"174","-20","244.5","-0.268753051757812"
"174","-20","245.5","-0.349273681640625"
"174","-20","246.5","-0.205801010131836"
"174","-20","247.5","-0.460912704467773"
"174","-20","248.5","-0.243337631225586"
"174","-20","249.5","-0.0519027709960938"
"174","-20","250.5","-0.00975418090820312"
"174","-20","251.5","-0.546621322631836"
"174","-20","252.5","-0.204971313476562"
"174","-20","253.5","0.264764785766602"
"174","-20","254.5","0.48651123046875"
"174","-20","255.5","0.196447372436523"
"174","-20","256.5","0.232048034667969"
"174","-20","257.5","0.0833930969238281"
"174","-20","258.5","-0.309820175170898"
"174","-20","259.5","-0.725225448608398"
"174","-20","260.5","-0.442964553833008"
"174","-20","261.5","-0.778846740722656"
"174","-20","262.5","-0.889301300048828"
"174","-20","263.5","0.246059417724609"
"174","-20","264.5","0.504621505737305"
"174","-20","265.5","0.103614807128906"
"174","-20","266.5","-0.385599136352539"
"174","-20","267.5","-0.0858478546142578"
"174","-20","268.5","-0.0544109344482422"
"174","-20","269.5","0.0315380096435547"
"174","-20","270.5","0.124334335327148"
"174","-20","271.5","-0.121208190917969"
"174","-20","272.5","-0.349617004394531"
"174","-20","273.5","-0.511913299560547"
"174","-20","274.5","-0.69481086730957"
"174","-20","275.5","-0.522161483764648"
"174","-20","276.5","-0.59095573425293"
"174","-20","277.5","-0.76287841796875"
"174","-20","278.5","-0.551532745361328"
"174","-20","279.5","0.140586853027344"
"174","-20","280.5","0.115240097045898"
"174","-20","281.5","0.0125885009765625"
"174","-20","282.5","0.0109958648681641"
"174","-20","283.5","-0.357545852661133"
"174","-20","284.5","0.0184917449951172"
"174","-20","285.5","-0.0745429992675781"
"174","-20","286.5","0.165273666381836"
"174","-20","287.5","-0.0329856872558594"
"174","-20","288.5","-0.153142929077148"
"174","-20","289.5","0.0591316223144531"
"174","-20","290.5","0.448246002197266"
"174","-20","291.5","0.801826477050781"
"174","-20","292.5","0.565021514892578"
"174","-20","293.5","0.193910598754883"
"174","-20","294.5","0.227338790893555"
"174","-20","295.5","0.364006042480469"
"174","-20","296.5","0.421981811523438"
"174","-20","297.5","-0.338016510009766"
"174","-20","298.5","-0.100532531738281"
"174","-20","299.5","0.846462249755859"
"174","-20","300.5","0.746570587158203"
"174","-20","301.5","0.932111740112305"
"174","-20","302.5","0.102785110473633"
"174","-20","303.5","0.0460968017578125"
