"lot","lat","time","prec"
"-66.75","35.25","-33.5",NA
"-66.75","35.25","-32.5",NA
"-66.75","35.25","-31.5",NA
"-66.75","35.25","-30.5",NA
"-66.75","35.25","-29.5",NA
"-66.75","35.25","-28.5",NA
"-66.75","35.25","-27.5",NA
"-66.75","35.25","-26.5",NA
"-66.75","35.25","-25.5",NA
"-66.75","35.25","-24.5",NA
"-66.75","35.25","-23.5",NA
"-66.75","35.25","-22.5",NA
"-66.75","35.25","-21.5",NA
"-66.75","35.25","-20.5",NA
"-66.75","35.25","-19.5",NA
"-66.75","35.25","-18.5",NA
"-66.75","35.25","-17.5",NA
"-66.75","35.25","-16.5",NA
"-66.75","35.25","-15.5",NA
"-66.75","35.25","-14.5",NA
"-66.75","35.25","-13.5",NA
"-66.75","35.25","-12.5",NA
"-66.75","35.25","-11.5",NA
"-66.75","35.25","-10.5",NA
"-66.75","35.25","-9.5",NA
"-66.75","35.25","-8.5",NA
"-66.75","35.25","-7.5",NA
"-66.75","35.25","-6.5",NA
"-66.75","35.25","-5.5",NA
"-66.75","35.25","-4.5",NA
"-66.75","35.25","-3.5",NA
"-66.75","35.25","-2.5",NA
"-66.75","35.25","-1.5",NA
"-66.75","35.25","-0.5",NA
"-66.75","35.25","0.5",NA
"-66.75","35.25","1.5",NA
"-66.75","35.25","2.5",NA
"-66.75","35.25","3.5",NA
"-66.75","35.25","4.5",NA
"-66.75","35.25","5.5",NA
"-66.75","35.25","6.5",NA
"-66.75","35.25","7.5",NA
"-66.75","35.25","8.5",NA
"-66.75","35.25","9.5",NA
"-66.75","35.25","10.5",NA
"-66.75","35.25","11.5",NA
"-66.75","35.25","12.5",NA
"-66.75","35.25","13.5",NA
"-66.75","35.25","14.5",NA
"-66.75","35.25","15.5",NA
"-66.75","35.25","16.5",NA
"-66.75","35.25","17.5",NA
"-66.75","35.25","18.5",NA
"-66.75","35.25","19.5",NA
"-66.75","35.25","20.5",NA
"-66.75","35.25","21.5",NA
"-66.75","35.25","22.5",NA
"-66.75","35.25","23.5",NA
"-66.75","35.25","24.5",NA
"-66.75","35.25","25.5",NA
"-66.75","35.25","26.5",NA
"-66.75","35.25","27.5",NA
"-66.75","35.25","28.5",NA
"-66.75","35.25","29.5",NA
"-66.75","35.25","30.5",NA
"-66.75","35.25","31.5",NA
"-66.75","35.25","32.5",NA
"-66.75","35.25","33.5",NA
"-66.75","35.25","34.5",NA
"-66.75","35.25","35.5",NA
"-66.75","35.25","36.5",NA
"-66.75","35.25","37.5",NA
"-66.75","35.25","38.5",NA
"-66.75","35.25","39.5",NA
"-66.75","35.25","40.5",NA
"-66.75","35.25","41.5",NA
"-66.75","35.25","42.5",NA
"-66.75","35.25","43.5",NA
"-66.75","35.25","44.5",NA
"-66.75","35.25","45.5",NA
"-66.75","35.25","46.5",NA
"-66.75","35.25","47.5",NA
"-66.75","35.25","48.5",NA
"-66.75","35.25","49.5",NA
"-66.75","35.25","50.5",NA
"-66.75","35.25","51.5",NA
"-66.75","35.25","52.5",NA
"-66.75","35.25","53.5",NA
"-66.75","35.25","54.5",NA
"-66.75","35.25","55.5",NA
"-66.75","35.25","56.5",NA
"-66.75","35.25","57.5",NA
"-66.75","35.25","58.5",NA
"-66.75","35.25","59.5",NA
"-66.75","35.25","60.5",NA
"-66.75","35.25","61.5",NA
"-66.75","35.25","62.5",NA
"-66.75","35.25","63.5",NA
"-66.75","35.25","64.5",NA
"-66.75","35.25","65.5",NA
"-66.75","35.25","66.5",NA
"-66.75","35.25","67.5",NA
"-66.75","35.25","68.5",NA
"-66.75","35.25","69.5",NA
"-66.75","35.25","70.5",NA
"-66.75","35.25","71.5",NA
"-66.75","35.25","72.5",NA
"-66.75","35.25","73.5",NA
"-66.75","35.25","74.5",NA
"-66.75","35.25","75.5",NA
"-66.75","35.25","76.5",NA
"-66.75","35.25","77.5",NA
"-66.75","35.25","78.5",NA
"-66.75","35.25","79.5",NA
"-66.75","35.25","80.5",NA
"-66.75","35.25","81.5",NA
"-66.75","35.25","82.5",NA
"-66.75","35.25","83.5",NA
"-66.75","35.25","84.5",NA
"-66.75","35.25","85.5",NA
"-66.75","35.25","86.5",NA
"-66.75","35.25","87.5",NA
"-66.75","35.25","88.5",NA
"-66.75","35.25","89.5",NA
"-66.75","35.25","90.5",NA
"-66.75","35.25","91.5",NA
"-66.75","35.25","92.5",NA
"-66.75","35.25","93.5",NA
"-66.75","35.25","94.5",NA
"-66.75","35.25","95.5",NA
"-66.75","35.25","96.5",NA
"-66.75","35.25","97.5",NA
"-66.75","35.25","98.5",NA
"-66.75","35.25","99.5",NA
"-66.75","35.25","100.5",NA
"-66.75","35.25","101.5",NA
"-66.75","35.25","102.5",NA
"-66.75","35.25","103.5",NA
"-66.75","35.25","104.5",NA
"-66.75","35.25","105.5",NA
"-66.75","35.25","106.5",NA
"-66.75","35.25","107.5",NA
"-66.75","35.25","108.5",NA
"-66.75","35.25","109.5",NA
"-66.75","35.25","110.5",NA
"-66.75","35.25","111.5",NA
"-66.75","35.25","112.5",NA
"-66.75","35.25","113.5",NA
"-66.75","35.25","114.5",NA
"-66.75","35.25","115.5",NA
"-66.75","35.25","116.5",NA
"-66.75","35.25","117.5",NA
"-66.75","35.25","118.5",NA
"-66.75","35.25","119.5",NA
"-66.75","35.25","120.5",NA
"-66.75","35.25","121.5",NA
"-66.75","35.25","122.5",NA
"-66.75","35.25","123.5",NA
"-66.75","35.25","124.5",NA
"-66.75","35.25","125.5",NA
"-66.75","35.25","126.5",NA
"-66.75","35.25","127.5",NA
"-66.75","35.25","128.5",NA
"-66.75","35.25","129.5",NA
"-66.75","35.25","130.5",NA
"-66.75","35.25","131.5",NA
"-66.75","35.25","132.5",NA
"-66.75","35.25","133.5",NA
"-66.75","35.25","134.5",NA
"-66.75","35.25","135.5",NA
"-66.75","35.25","136.5",NA
"-66.75","35.25","137.5",NA
"-66.75","35.25","138.5",NA
"-66.75","35.25","139.5",NA
"-66.75","35.25","140.5",NA
"-66.75","35.25","141.5",NA
"-66.75","35.25","142.5",NA
"-66.75","35.25","143.5",NA
"-66.75","35.25","144.5",NA
"-66.75","35.25","145.5",NA
"-66.75","35.25","146.5",NA
"-66.75","35.25","147.5",NA
"-66.75","35.25","148.5",NA
"-66.75","35.25","149.5",NA
"-66.75","35.25","150.5",NA
"-66.75","35.25","151.5",NA
"-66.75","35.25","152.5",NA
"-66.75","35.25","153.5",NA
"-66.75","35.25","154.5",NA
"-66.75","35.25","155.5",NA
"-66.75","35.25","156.5",NA
"-66.75","35.25","157.5",NA
"-66.75","35.25","158.5",NA
"-66.75","35.25","159.5",NA
"-66.75","35.25","160.5",NA
"-66.75","35.25","161.5",NA
"-66.75","35.25","162.5",NA
"-66.75","35.25","163.5",NA
"-66.75","35.25","164.5",NA
"-66.75","35.25","165.5",NA
"-66.75","35.25","166.5",NA
"-66.75","35.25","167.5",NA
"-66.75","35.25","168.5",NA
"-66.75","35.25","169.5",NA
"-66.75","35.25","170.5",NA
"-66.75","35.25","171.5",NA
"-66.75","35.25","172.5",NA
"-66.75","35.25","173.5",NA
"-66.75","35.25","174.5",NA
"-66.75","35.25","175.5",NA
"-66.75","35.25","176.5",NA
"-66.75","35.25","177.5",NA
"-66.75","35.25","178.5",NA
"-66.75","35.25","179.5",NA
"-66.75","35.25","180.5",NA
"-66.75","35.25","181.5",NA
"-66.75","35.25","182.5",NA
"-66.75","35.25","183.5",NA
"-66.75","35.25","184.5",NA
"-66.75","35.25","185.5",NA
"-66.75","35.25","186.5",NA
"-66.75","35.25","187.5",NA
"-66.75","35.25","188.5",NA
"-66.75","35.25","189.5",NA
"-66.75","35.25","190.5",NA
"-66.75","35.25","191.5",NA
"-66.75","35.25","192.5",NA
"-66.75","35.25","193.5",NA
"-66.75","35.25","194.5",NA
"-66.75","35.25","195.5",NA
"-66.75","35.25","196.5",NA
"-66.75","35.25","197.5",NA
"-66.75","35.25","198.5",NA
"-66.75","35.25","199.5",NA
"-66.75","35.25","200.5",NA
"-66.75","35.25","201.5",NA
"-66.75","35.25","202.5",NA
"-66.75","35.25","203.5",NA
"-66.75","35.25","204.5",NA
"-66.75","35.25","205.5",NA
"-66.75","35.25","206.5",NA
"-66.75","35.25","207.5",NA
"-66.75","35.25","208.5",NA
"-66.75","35.25","209.5",NA
"-66.75","35.25","210.5",NA
"-66.75","35.25","211.5",NA
"-66.75","35.25","212.5",NA
"-66.75","35.25","213.5",NA
"-66.75","35.25","214.5",NA
"-66.75","35.25","215.5",NA
"-66.75","35.25","216.5",NA
"-66.75","35.25","217.5",NA
"-66.75","35.25","218.5",NA
"-66.75","35.25","219.5",NA
"-66.75","35.25","220.5",NA
"-66.75","35.25","221.5",NA
"-66.75","35.25","222.5",NA
"-66.75","35.25","223.5",NA
"-66.75","35.25","224.5",NA
"-66.75","35.25","225.5",NA
"-66.75","35.25","226.5",NA
"-66.75","35.25","227.5",NA
"-66.75","35.25","228.5",NA
