"lot","lat","time","sst"
"282","-22","552.5","0.307332992553711"
"282","-22","553.5","0.700927734375"
"282","-22","554.5","0.510002136230469"
"282","-22","555.5","-0.165567398071289"
"282","-22","556.5","0.00142669677734375"
"282","-22","557.5","-0.194334030151367"
"282","-22","558.5","0.403635025024414"
"282","-22","559.5","0.522287368774414"
"282","-22","560.5","0.682893753051758"
"282","-22","561.5","0.760063171386719"
"282","-22","562.5","0.345252990722656"
"282","-22","563.5","0.0343875885009766"
"282","-22","564.5","0.195783615112305"
"282","-22","565.5","0.396612167358398"
"282","-22","566.5","0.211359024047852"
"282","-22","567.5","-0.115478515625"
"282","-22","568.5","-0.774883270263672"
"282","-22","569.5","-1.10724449157715"
"282","-22","570.5","-1.14794540405273"
"282","-22","571.5","-1.43060779571533"
"282","-22","572.5","-1.36995315551758"
"282","-22","573.5","-1.11894226074219"
"282","-22","574.5","-1.30777931213379"
"282","-22","575.5","-1.16284561157227"
"282","-22","576.5","-0.212329864501953"
"282","-22","577.5","0.282487869262695"
"282","-22","578.5","0.483774185180664"
"282","-22","579.5","-0.222759246826172"
"282","-22","580.5","-0.629293441772461"
"282","-22","581.5","-0.605817794799805"
"282","-22","582.5","0.0170345306396484"
"282","-22","583.5","0.175291061401367"
"282","-22","584.5","0.0223903656005859"
"282","-22","585.5","-0.145946502685547"
"282","-22","586.5","0.0597801208496094"
"282","-22","587.5","0.624181747436523"
"282","-22","588.5","0.178558349609375"
"282","-22","589.5","0.162008285522461"
"282","-22","590.5","0.478485107421875"
"282","-22","591.5","0.666419982910156"
"282","-22","592.5","0.376754760742188"
"282","-22","593.5","0.294765472412109"
"282","-22","594.5","0.126779556274414"
"282","-22","595.5","0.211025238037109"
"282","-22","596.5","-0.365095138549805"
"282","-22","597.5","-0.34721565246582"
"282","-22","598.5","0.0287437438964844"
"282","-22","599.5","-0.40229606628418"
"282","-22","600.5","-0.134374618530273"
"282","-22","601.5","-0.341312408447266"
"282","-22","602.5","-0.0900917053222656"
"282","-22","603.5","0.0721969604492188"
"282","-22","604.5","-0.249301910400391"
"282","-22","605.5","-0.694217681884766"
"282","-22","606.5","-0.965982437133789"
"282","-22","607.5","-0.959568023681641"
"282","-22","608.5","-1.01634979248047"
"282","-22","609.5","-0.82685661315918"
"282","-22","610.5","-0.658767700195312"
"282","-22","611.5","-1.01629638671875"
"282","-22","612.5","-0.604225158691406"
"282","-22","613.5","-0.122745513916016"
"282","-22","614.5","-0.255329132080078"
"282","-22","615.5","-0.582891464233398"
"282","-22","616.5","-0.61799430847168"
"282","-22","617.5","-0.300582885742188"
"282","-22","618.5","-0.890754699707031"
"282","-22","619.5","-0.849460601806641"
"282","-22","620.5","-1.07014274597168"
"282","-22","621.5","-0.814535140991211"
"282","-22","622.5","-0.446407318115234"
"282","-22","623.5","-0.168889999389648"
"282","-22","624.5","0.303129196166992"
"282","-22","625.5","0.654804229736328"
"282","-22","626.5","0.444168090820312"
"282","-22","627.5","0.450433731079102"
"282","-22","628.5","0.383281707763672"
"282","-22","629.5","0.781152725219727"
"282","-22","630.5","0.0752487182617188"
"282","-22","631.5","0.0235042572021484"
"282","-22","632.5","-0.162015914916992"
"282","-22","633.5","-0.2904052734375"
"282","-22","634.5","-0.100399017333984"
"282","-22","635.5","0.0630111694335938"
"282","-22","636.5","-0.247730255126953"
"282","-22","637.5","0.0219745635986328"
"282","-22","638.5","-0.347385406494141"
"282","-22","639.5","-0.774324417114258"
"282","-22","640.5","-0.522863388061523"
"282","-22","641.5","-0.932605743408203"
"282","-22","642.5","-0.590883255004883"
"282","-22","643.5","-0.566984176635742"
"282","-22","644.5","-0.452255249023438"
"282","-22","645.5","-0.986858367919922"
"282","-22","646.5","-0.376899719238281"
"282","-22","647.5","-0.242849349975586"
"282","-22","648.5","-0.202503204345703"
"282","-22","649.5","-0.645771026611328"
"282","-22","650.5","-0.360614776611328"
"282","-22","651.5","-0.669961929321289"
"282","-22","652.5","-0.532690048217773"
"282","-22","653.5","-0.0838680267333984"
"282","-22","654.5","-0.411491394042969"
"282","-22","655.5","-0.321044921875"
"282","-22","656.5","-0.408493041992188"
"282","-22","657.5","0.0340461730957031"
"282","-22","658.5","-0.422832489013672"
"282","-22","659.5","-1.07638740539551"
"282","-22","660.5","-0.760292053222656"
"282","-22","661.5","-0.323083877563477"
"282","-22","662.5","0.146024703979492"
"282","-22","663.5","0.534915924072266"
"282","-22","664.5","0.643514633178711"
"282","-22","665.5","0.382572174072266"
"282","-22","666.5","0.22064208984375"
"282","-22","667.5","0.289388656616211"
"282","-22","668.5","0.555841445922852"
"282","-22","669.5","0.667257308959961"
"282","-22","670.5","0.437540054321289"
"282","-22","671.5","-0.0184745788574219"
"282","-22","672.5","0.686553955078125"
"282","-22","673.5","1.10535621643066"
"282","-22","674.5","0.490816116333008"
"282","-22","675.5","0.282590866088867"
"282","-22","676.5","0.22981071472168"
"282","-22","677.5","0.260795593261719"
"282","-22","678.5","0.376579284667969"
"282","-22","679.5","0.260257720947266"
"282","-22","680.5","0.736701965332031"
"282","-22","681.5","0.965652465820312"
"282","-22","682.5","1.08266258239746"
"282","-22","683.5","0.465957641601562"
"282","-22","684.5","0.347225189208984"
"282","-22","685.5","0.69831657409668"
