"lot","lat","time","sst"
"260","-8","304.5","-0.399553298950195"
"260","-8","305.5","-0.600873947143555"
"260","-8","306.5","-0.955968856811523"
"260","-8","307.5","-0.953727722167969"
"260","-8","308.5","-0.913625717163086"
"260","-8","309.5","-0.832643508911133"
"260","-8","310.5","-0.942300796508789"
"260","-8","311.5","-0.86909294128418"
"260","-8","312.5","-0.433662414550781"
"260","-8","313.5","0.331464767456055"
"260","-8","314.5","0.352008819580078"
"260","-8","315.5","0.0615653991699219"
"260","-8","316.5","-0.511751174926758"
"260","-8","317.5","-0.477622985839844"
"260","-8","318.5","-0.354948043823242"
"260","-8","319.5","-0.259658813476562"
"260","-8","320.5","-0.100934982299805"
"260","-8","321.5","0.207134246826172"
"260","-8","322.5","0.260086059570312"
"260","-8","323.5","0.344411849975586"
"260","-8","324.5","0.313438415527344"
"260","-8","325.5","0.479755401611328"
"260","-8","326.5","0.620233535766602"
"260","-8","327.5","0.738962173461914"
"260","-8","328.5","1.15663909912109"
"260","-8","329.5","0.792098999023438"
"260","-8","330.5","1.0582160949707"
"260","-8","331.5","1.06223297119141"
"260","-8","332.5","1.17507553100586"
"260","-8","333.5","1.13995742797852"
"260","-8","334.5","1.04091835021973"
"260","-8","335.5","1.08979606628418"
"260","-8","336.5","0.584009170532227"
"260","-8","337.5","0.268407821655273"
"260","-8","338.5","0.386333465576172"
"260","-8","339.5","0.170745849609375"
"260","-8","340.5","-0.443538665771484"
"260","-8","341.5","-0.763738632202148"
"260","-8","342.5","-1.14286613464355"
"260","-8","343.5","-0.94780158996582"
"260","-8","344.5","-0.755386352539062"
"260","-8","345.5","-0.917606353759766"
"260","-8","346.5","-0.954193115234375"
"260","-8","347.5","-0.754133224487305"
"260","-8","348.5","-0.528131484985352"
"260","-8","349.5","0.06207275390625"
"260","-8","350.5","-0.0541744232177734"
"260","-8","351.5","0.13447380065918"
"260","-8","352.5","-0.198169708251953"
"260","-8","353.5","-0.20855712890625"
"260","-8","354.5","-0.383172988891602"
"260","-8","355.5","-0.374982833862305"
"260","-8","356.5","-0.389501571655273"
"260","-8","357.5","-0.521642684936523"
"260","-8","358.5","-0.446537017822266"
"260","-8","359.5","-0.542261123657227"
"260","-8","360.5","-0.32444953918457"
"260","-8","361.5","0.149765014648438"
"260","-8","362.5","0.077606201171875"
"260","-8","363.5","0.161918640136719"
"260","-8","364.5","-0.107528686523438"
"260","-8","365.5","0.0372905731201172"
"260","-8","366.5","-0.262790679931641"
"260","-8","367.5","-0.145626068115234"
"260","-8","368.5","-0.192802429199219"
"260","-8","369.5","-0.445171356201172"
"260","-8","370.5","-0.558403015136719"
"260","-8","371.5","-0.32664680480957"
"260","-8","372.5","-0.390253067016602"
"260","-8","373.5","-0.451320648193359"
"260","-8","374.5","-0.466434478759766"
"260","-8","375.5","0.0148181915283203"
"260","-8","376.5","0.0657386779785156"
"260","-8","377.5","0.48182487487793"
"260","-8","378.5","0.600906372070312"
"260","-8","379.5","0.132436752319336"
"260","-8","380.5","0.148153305053711"
"260","-8","381.5","0.273359298706055"
"260","-8","382.5","0.0996208190917969"
"260","-8","383.5","0.121662139892578"
"260","-8","384.5","0.0446262359619141"
"260","-8","385.5","0.00696563720703125"
"260","-8","386.5","0.244762420654297"
"260","-8","387.5","0.620201110839844"
"260","-8","388.5","1.04698944091797"
"260","-8","389.5","0.457674026489258"
