"lot","lat","time","sst"
"266","32","106.5",NA
"266","32","107.5",NA
"266","32","108.5",NA
"266","32","109.5",NA
"266","32","110.5",NA
"266","32","111.5",NA
"266","32","112.5",NA
"266","32","113.5",NA
"266","32","114.5",NA
"266","32","115.5",NA
"266","32","116.5",NA
"266","32","117.5",NA
"266","32","118.5",NA
"266","32","119.5",NA
"266","32","120.5",NA
"266","32","121.5",NA
"266","32","122.5",NA
"266","32","123.5",NA
"266","32","124.5",NA
"266","32","125.5",NA
"266","32","126.5",NA
"266","32","127.5",NA
"266","32","128.5",NA
"266","32","129.5",NA
"266","32","130.5",NA
"266","32","131.5",NA
"266","32","132.5",NA
"266","32","133.5",NA
"266","32","134.5",NA
"266","32","135.5",NA
"266","32","136.5",NA
"266","32","137.5",NA
"266","32","138.5",NA
"266","32","139.5",NA
"266","32","140.5",NA
"266","32","141.5",NA
"266","32","142.5",NA
"266","32","143.5",NA
"266","32","144.5",NA
"266","32","145.5",NA
"266","32","146.5",NA
"266","32","147.5",NA
"266","32","148.5",NA
"266","32","149.5",NA
"266","32","150.5",NA
"266","32","151.5",NA
"266","32","152.5",NA
"266","32","153.5",NA
"266","32","154.5",NA
"266","32","155.5",NA
"266","32","156.5",NA
"266","32","157.5",NA
"266","32","158.5",NA
"266","32","159.5",NA
"266","32","160.5",NA
"266","32","161.5",NA
"266","32","162.5",NA
"266","32","163.5",NA
"266","32","164.5",NA
"266","32","165.5",NA
"266","32","166.5",NA
"266","32","167.5",NA
"266","32","168.5",NA
"266","32","169.5",NA
"266","32","170.5",NA
"266","32","171.5",NA
"266","32","172.5",NA
"266","32","173.5",NA
"266","32","174.5",NA
"266","32","175.5",NA
"266","32","176.5",NA
"266","32","177.5",NA
"266","32","178.5",NA
"266","32","179.5",NA
"266","32","180.5",NA
"266","32","181.5",NA
"266","32","182.5",NA
"266","32","183.5",NA
"266","32","184.5",NA
"266","32","185.5",NA
"266","32","186.5",NA
"266","32","187.5",NA
"266","32","188.5",NA
"266","32","189.5",NA
"266","32","190.5",NA
"266","32","191.5",NA
"266","32","192.5",NA
"266","32","193.5",NA
"266","32","194.5",NA
"266","32","195.5",NA
"266","32","196.5",NA
"266","32","197.5",NA
"266","32","198.5",NA
"266","32","199.5",NA
"266","32","200.5",NA
"266","32","201.5",NA
"266","32","202.5",NA
"266","32","203.5",NA
"266","32","204.5",NA
"266","32","205.5",NA
"266","32","206.5",NA
"266","32","207.5",NA
"266","32","208.5",NA
"266","32","209.5",NA
"266","32","210.5",NA
"266","32","211.5",NA
"266","32","212.5",NA
"266","32","213.5",NA
"266","32","214.5",NA
"266","32","215.5",NA
"266","32","216.5",NA
"266","32","217.5",NA
"266","32","218.5",NA
"266","32","219.5",NA
"266","32","220.5",NA
"266","32","221.5",NA
"266","32","222.5",NA
"266","32","223.5",NA
"266","32","224.5",NA
"266","32","225.5",NA
"266","32","226.5",NA
"266","32","227.5",NA
"266","32","228.5",NA
"266","32","229.5",NA
"266","32","230.5",NA
"266","32","231.5",NA
"266","32","232.5",NA
"266","32","233.5",NA
"266","32","234.5",NA
"266","32","235.5",NA
"266","32","236.5",NA
"266","32","237.5",NA
"266","32","238.5",NA
"266","32","239.5",NA
"266","32","240.5",NA
"266","32","241.5",NA
"266","32","242.5",NA
"266","32","243.5",NA
"266","32","244.5",NA
"266","32","245.5",NA
