"lot","lat","time","sst"
"274","6","-91.5","-0.325084686279297"
"274","6","-90.5","-0.759485244750977"
"274","6","-89.5","-0.544431686401367"
"274","6","-88.5","-0.312473297119141"
"274","6","-87.5","-0.117185592651367"
"274","6","-86.5","-0.232044219970703"
"274","6","-85.5","-0.458335876464844"
"274","6","-84.5","-0.488269805908203"
"274","6","-83.5","-0.147708892822266"
"274","6","-82.5","0.28217887878418"
"274","6","-81.5","0.34971809387207"
"274","6","-80.5","0.826194763183594"
"274","6","-79.5","0.423973083496094"
"274","6","-78.5","0.0183506011962891"
"274","6","-77.5","0.276725769042969"
"274","6","-76.5","0.592641830444336"
"274","6","-75.5","0.767940521240234"
"274","6","-74.5","-0.168910980224609"
"274","6","-73.5","-0.101957321166992"
"274","6","-72.5","0.0904903411865234"
"274","6","-71.5","-0.143396377563477"
"274","6","-70.5","-0.388525009155273"
"274","6","-69.5","-0.541357040405273"
"274","6","-68.5","-1.21302795410156"
"274","6","-67.5","-1.1965446472168"
"274","6","-66.5","-1.11527061462402"
"274","6","-65.5","-1.09047889709473"
"274","6","-64.5","-0.402729034423828"
"274","6","-63.5","-0.392841339111328"
"274","6","-62.5","-1.0674934387207"
"274","6","-61.5","-0.73353385925293"
"274","6","-60.5","-0.932580947875977"
"274","6","-59.5","-0.341714859008789"
"274","6","-58.5","-0.572591781616211"
"274","6","-57.5","-0.818391799926758"
"274","6","-56.5","-0.901599884033203"
"274","6","-55.5","-0.995521545410156"
"274","6","-54.5","-0.964094161987305"
"274","6","-53.5","-0.814922332763672"
"274","6","-52.5","-0.734079360961914"
"274","6","-51.5","-0.556097030639648"
"274","6","-50.5","-0.86534309387207"
"274","6","-49.5","-0.771114349365234"
"274","6","-48.5","-0.764549255371094"
"274","6","-47.5","-0.829023361206055"
"274","6","-46.5","-0.145650863647461"
"274","6","-45.5","0.0979137420654297"
"274","6","-44.5","-0.0339469909667969"
"274","6","-43.5","-0.404478073120117"
"274","6","-42.5","-0.552656173706055"
"274","6","-41.5","-0.303638458251953"
"274","6","-40.5","0.0185127258300781"
"274","6","-39.5","-0.28394889831543"
"274","6","-38.5","-0.559698104858398"
"274","6","-37.5","-0.496801376342773"
"274","6","-36.5","-0.359897613525391"
"274","6","-35.5","-0.578039169311523"
"274","6","-34.5","0.0632820129394531"
"274","6","-33.5","0.848049163818359"
"274","6","-32.5","0.667566299438477"
"274","6","-31.5","1.11961555480957"
"274","6","-30.5","1.1595573425293"
"274","6","-29.5","1.03000831604004"
"274","6","-28.5","0.959932327270508"
"274","6","-27.5","0.926750183105469"
"274","6","-26.5","0.64256477355957"
"274","6","-25.5","0.485343933105469"
"274","6","-24.5","0.796293258666992"
"274","6","-23.5","0.843729019165039"
"274","6","-22.5","0.943288803100586"
"274","6","-21.5","0.966085433959961"
"274","6","-20.5","1.02816772460938"
"274","6","-19.5","0.406990051269531"
"274","6","-18.5","0.137811660766602"
"274","6","-17.5","0.391229629516602"
"274","6","-16.5","0.0183010101318359"
"274","6","-15.5","0.345352172851562"
"274","6","-14.5","0.379373550415039"
"274","6","-13.5","0.0729331970214844"
"274","6","-12.5","0.207559585571289"
"274","6","-11.5","0.421258926391602"
"274","6","-10.5","0.384902954101562"
"274","6","-9.5","0.837558746337891"
"274","6","-8.5","0.503189086914062"
"274","6","-7.5","0.10552978515625"
"274","6","-6.5","-0.272558212280273"
"274","6","-5.5","-0.0481681823730469"
"274","6","-4.5","-0.177820205688477"
"274","6","-3.5","0.0751018524169922"
"274","6","-2.5","-0.0399017333984375"
"274","6","-1.5","0.200946807861328"
"274","6","-0.5","-0.12177848815918"
"274","6","0.5","-0.165031433105469"
"274","6","1.5","0.00849533081054688"
"274","6","2.5","-0.229413986206055"
"274","6","3.5","-0.449945449829102"
"274","6","4.5","-0.229782104492188"
"274","6","5.5","-0.580181121826172"
"274","6","6.5","-0.64692497253418"
"274","6","7.5","-0.437248229980469"
"274","6","8.5","0.0167045593261719"
"274","6","9.5","-0.248401641845703"
"274","6","10.5","-0.420873641967773"
"274","6","11.5","-0.145362854003906"
"274","6","12.5","0.0925502777099609"
"274","6","13.5","0.577358245849609"
"274","6","14.5","-0.118967056274414"
"274","6","15.5","-0.0122337341308594"
"274","6","16.5","-0.266628265380859"
"274","6","17.5","-0.31328010559082"
"274","6","18.5","-0.58064079284668"
"274","6","19.5","-0.543384552001953"
"274","6","20.5","-0.42152214050293"
"274","6","21.5","-0.218852996826172"
"274","6","22.5","-0.671331405639648"
"274","6","23.5","-0.506879806518555"
"274","6","24.5","-0.06854248046875"
"274","6","25.5","-0.112438201904297"
"274","6","26.5","-0.707353591918945"
"274","6","27.5","-1.00442504882812"
"274","6","28.5","-0.785572052001953"
"274","6","29.5","-0.728572845458984"
"274","6","30.5","-0.904470443725586"
"274","6","31.5","-0.24699592590332"
"274","6","32.5","-0.136701583862305"
"274","6","33.5","-0.300539016723633"
"274","6","34.5","-0.377927780151367"
"274","6","35.5","-0.573205947875977"
"274","6","36.5","-0.352807998657227"
"274","6","37.5","-0.327470779418945"
"274","6","38.5","0.0923118591308594"
"274","6","39.5","-0.240898132324219"
"274","6","40.5","-0.334266662597656"
"274","6","41.5","-0.458965301513672"
"274","6","42.5","-0.291566848754883"
"274","6","43.5","0.187952041625977"
"274","6","44.5","0.138603210449219"
"274","6","45.5","0.38157844543457"
"274","6","46.5","-0.0925865173339844"
"274","6","47.5","0.0816364288330078"
"274","6","48.5","0.244842529296875"
"274","6","49.5","0.240076065063477"
"274","6","50.5","0.278131484985352"
"274","6","51.5","-0.240901947021484"
"274","6","52.5","-0.955121994018555"
"274","6","53.5","-1.07451057434082"
"274","6","54.5","-0.848981857299805"
"274","6","55.5","-0.759393692016602"
"274","6","56.5","-0.108369827270508"
"274","6","57.5","-0.471111297607422"
"274","6","58.5","-0.456523895263672"
"274","6","59.5","-0.791219711303711"
"274","6","60.5","-0.710187911987305"
"274","6","61.5","-0.0610809326171875"
"274","6","62.5","-0.0238666534423828"
"274","6","63.5","0.430747985839844"
"274","6","64.5","0.680957794189453"
"274","6","65.5","0.605426788330078"
"274","6","66.5","0.579753875732422"
"274","6","67.5","0.388750076293945"
"274","6","68.5","-0.0801467895507812"
"274","6","69.5","0.164512634277344"
"274","6","70.5","0.387578964233398"
"274","6","71.5","0.465923309326172"
"274","6","72.5","0.878536224365234"
"274","6","73.5","0.514919281005859"
"274","6","74.5","-0.311845779418945"
"274","6","75.5","-0.422548294067383"
"274","6","76.5","-0.763067245483398"
"274","6","77.5","-0.822528839111328"
"274","6","78.5","-0.337705612182617"
"274","6","79.5","-0.122859954833984"
"274","6","80.5","0.0532550811767578"
"274","6","81.5","-0.0750980377197266"
"274","6","82.5","-0.368484497070312"
"274","6","83.5","-0.781362533569336"
"274","6","84.5","-0.567255020141602"
"274","6","85.5","-0.150947570800781"
"274","6","86.5","-0.778228759765625"
"274","6","87.5","-0.723659515380859"
"274","6","88.5","-0.699424743652344"
"274","6","89.5","-0.920743942260742"
"274","6","90.5","-0.651365280151367"
"274","6","91.5","-0.531257629394531"
"274","6","92.5","-0.601051330566406"
"274","6","93.5","-0.492641448974609"
"274","6","94.5","-0.667131423950195"
"274","6","95.5","-0.62713623046875"
"274","6","96.5","-0.648492813110352"
"274","6","97.5","-0.872753143310547"
"274","6","98.5","-1.10366439819336"
"274","6","99.5","-1.13842010498047"
"274","6","100.5","-1.19867324829102"
"274","6","101.5","-1.34292411804199"
"274","6","102.5","-0.6708984375"
"274","6","103.5","-0.0882816314697266"
"274","6","104.5","0.285669326782227"
"274","6","105.5","-0.197360992431641"
"274","6","106.5","-0.0989513397216797"
"274","6","107.5","0.0656337738037109"
"274","6","108.5","0.227544784545898"
"274","6","109.5","0.0734100341796875"
"274","6","110.5","1.06706619262695"
"274","6","111.5","0.912466049194336"
"274","6","112.5","1.2292652130127"
"274","6","113.5","0.90422248840332"
"274","6","114.5","0.454719543457031"
"274","6","115.5","-0.164363861083984"
"274","6","116.5","0.133970260620117"
"274","6","117.5","-0.291316986083984"
"274","6","118.5","0.118072509765625"
"274","6","119.5","0.0117721557617188"
"274","6","120.5","0.280008316040039"
"274","6","121.5","-0.164512634277344"
"274","6","122.5","-0.745563507080078"
"274","6","123.5","-0.360074996948242"
"274","6","124.5","-0.950473785400391"
"274","6","125.5","-0.735626220703125"
"274","6","126.5","-0.927860260009766"
"274","6","127.5","-0.612905502319336"
"274","6","128.5","-0.431055068969727"
"274","6","129.5","-0.564302444458008"
"274","6","130.5","-0.918300628662109"
"274","6","131.5","-1.03690528869629"
"274","6","132.5","-1.04846000671387"
"274","6","133.5","-0.767326354980469"
"274","6","134.5","-0.523014068603516"
"274","6","135.5","-0.536882400512695"
"274","6","136.5","-0.770160675048828"
"274","6","137.5","-1.05853843688965"
"274","6","138.5","-0.576250076293945"
"274","6","139.5","-0.575695037841797"
"274","6","140.5","-0.624172210693359"
"274","6","141.5","-0.823127746582031"
"274","6","142.5","-0.545343399047852"
"274","6","143.5","-0.813362121582031"
