"lot","lat","time","sst"
"224","-8","452.5","1.40728187561035"
"224","-8","453.5","1.74327850341797"
"224","-8","454.5","2.0141716003418"
"224","-8","455.5","2.09540367126465"
"224","-8","456.5","2.17917442321777"
"224","-8","457.5","2.01721000671387"
"224","-8","458.5","2.0136661529541"
"224","-8","459.5","1.73430252075195"
"224","-8","460.5","1.28362083435059"
"224","-8","461.5","0.416244506835938"
"224","-8","462.5","-0.0238838195800781"
"224","-8","463.5","-0.266445159912109"
"224","-8","464.5","-0.352058410644531"
"224","-8","465.5","-0.450733184814453"
"224","-8","466.5","-0.181493759155273"
"224","-8","467.5","-0.201858520507812"
"224","-8","468.5","-0.299106597900391"
"224","-8","469.5","-0.15789794921875"
"224","-8","470.5","-0.0822658538818359"
"224","-8","471.5","-0.35614013671875"
"224","-8","472.5","-0.512992858886719"
"224","-8","473.5","-0.539194107055664"
"224","-8","474.5","-0.448160171508789"
"224","-8","475.5","-0.522695541381836"
"224","-8","476.5","-0.455112457275391"
"224","-8","477.5","-0.549989700317383"
"224","-8","478.5","-0.730812072753906"
"224","-8","479.5","-0.71356201171875"
"224","-8","480.5","-0.758495330810547"
"224","-8","481.5","-0.554929733276367"
"224","-8","482.5","-0.167669296264648"
"224","-8","483.5","-0.267263412475586"
"224","-8","484.5","-0.242238998413086"
"224","-8","485.5","-0.402585983276367"
"224","-8","486.5","-0.267593383789062"
"224","-8","487.5","-0.242454528808594"
"224","-8","488.5","-0.289495468139648"
"224","-8","489.5","-0.397525787353516"
"224","-8","490.5","-0.416893005371094"
"224","-8","491.5","-0.323162078857422"
"224","-8","492.5","-0.158695220947266"
"224","-8","493.5","0.0811862945556641"
"224","-8","494.5","0.126552581787109"
"224","-8","495.5","0.0712661743164062"
"224","-8","496.5","0.0739479064941406"
"224","-8","497.5","0.125801086425781"
"224","-8","498.5","0.148033142089844"
"224","-8","499.5","0.0762596130371094"
"224","-8","500.5","-0.0728073120117188"
"224","-8","501.5","-0.0220813751220703"
"224","-8","502.5","-0.0775871276855469"
"224","-8","503.5","-0.234169006347656"
"224","-8","504.5","-0.350528717041016"
"224","-8","505.5","-0.208000183105469"
"224","-8","506.5","0.201272964477539"
"224","-8","507.5","0.147720336914062"
"224","-8","508.5","0.406589508056641"
"224","-8","509.5","0.608844757080078"
"224","-8","510.5","0.469766616821289"
"224","-8","511.5","0.412502288818359"
"224","-8","512.5","0.455028533935547"
"224","-8","513.5","0.523841857910156"
"224","-8","514.5","0.762884140014648"
"224","-8","515.5","0.778160095214844"
"224","-8","516.5","0.586883544921875"
"224","-8","517.5","0.62017822265625"
"224","-8","518.5","0.66215705871582"
"224","-8","519.5","0.282764434814453"
"224","-8","520.5","-0.100986480712891"
"224","-8","521.5","0.119928359985352"
"224","-8","522.5","0.316322326660156"
"224","-8","523.5","0.536735534667969"
"224","-8","524.5","0.469917297363281"
"224","-8","525.5","0.603269577026367"
"224","-8","526.5","0.67756462097168"
"224","-8","527.5","0.463922500610352"
"224","-8","528.5","0.442663192749023"
"224","-8","529.5","0.366960525512695"
"224","-8","530.5","0.216022491455078"
"224","-8","531.5","0.34246826171875"
"224","-8","532.5","0.349800109863281"
"224","-8","533.5","0.458833694458008"
"224","-8","534.5","0.620641708374023"
"224","-8","535.5","0.672636032104492"
"224","-8","536.5","0.747322082519531"
"224","-8","537.5","0.681570053100586"
"224","-8","538.5","0.739261627197266"
"224","-8","539.5","0.71453857421875"
"224","-8","540.5","0.507364273071289"
"224","-8","541.5","0.258512496948242"
"224","-8","542.5","0.575252532958984"
"224","-8","543.5","0.607608795166016"
"224","-8","544.5","0.644445419311523"
"224","-8","545.5","0.333139419555664"
"224","-8","546.5","0.215137481689453"
"224","-8","547.5","0.394329071044922"
"224","-8","548.5","0.34398078918457"
"224","-8","549.5","0.373247146606445"
"224","-8","550.5","0.217948913574219"
"224","-8","551.5","0.0157833099365234"
"224","-8","552.5","-0.250465393066406"
"224","-8","553.5","-0.171659469604492"
"224","-8","554.5","-0.160572052001953"
"224","-8","555.5","-0.114400863647461"
"224","-8","556.5","0.175189971923828"
"224","-8","557.5","0.158695220947266"
"224","-8","558.5","0.11644172668457"
"224","-8","559.5","0.213445663452148"
"224","-8","560.5","0.299831390380859"
"224","-8","561.5","0.461662292480469"
"224","-8","562.5","0.661819458007812"
"224","-8","563.5","0.911445617675781"
"224","-8","564.5","0.772180557250977"
"224","-8","565.5","0.431819915771484"
"224","-8","566.5","0.321540832519531"
"224","-8","567.5","0.376333236694336"
"224","-8","568.5","0.346580505371094"
"224","-8","569.5","0.429780960083008"
"224","-8","570.5","0.459672927856445"
"224","-8","571.5","0.211713790893555"
"224","-8","572.5","-0.104938507080078"
"224","-8","573.5","-0.493175506591797"
"224","-8","574.5","-0.608560562133789"
"224","-8","575.5","-0.707670211791992"
"224","-8","576.5","-1.06393241882324"
"224","-8","577.5","-1.17205619812012"
"224","-8","578.5","-0.917436599731445"
"224","-8","579.5","-0.588493347167969"
"224","-8","580.5","-0.152683258056641"
"224","-8","581.5","0.0773353576660156"
"224","-8","582.5","0.124744415283203"
"224","-8","583.5","0.148918151855469"
"224","-8","584.5","-0.0864830017089844"
"224","-8","585.5","-0.175882339477539"
"224","-8","586.5","-0.280708312988281"
"224","-8","587.5","-0.368331909179688"
"224","-8","588.5","-0.400094985961914"
"224","-8","589.5","-0.364364624023438"
"224","-8","590.5","-0.208463668823242"
"224","-8","591.5","-0.163181304931641"
"224","-8","592.5","0.165285110473633"
"224","-8","593.5","0.312688827514648"
"224","-8","594.5","0.392354965209961"
"224","-8","595.5","0.438137054443359"
"224","-8","596.5","0.491104125976562"
"224","-8","597.5","0.603252410888672"
"224","-8","598.5","1.12015724182129"
"224","-8","599.5","1.17717361450195"
"224","-8","600.5","1.00404167175293"
"224","-8","601.5","0.830911636352539"
"224","-8","602.5","0.830747604370117"
"224","-8","603.5","0.582315444946289"
"224","-8","604.5","0.252719879150391"
"224","-8","605.5","-0.140619277954102"
"224","-8","606.5","-0.412076950073242"
"224","-8","607.5","-0.668292999267578"
"224","-8","608.5","-0.989574432373047"
"224","-8","609.5","-1.02322769165039"
"224","-8","610.5","-1.03033638000488"
"224","-8","611.5","-1.07804107666016"
"224","-8","612.5","-1.42833518981934"
"224","-8","613.5","-1.24907684326172"
"224","-8","614.5","-1.17916488647461"
"224","-8","615.5","-0.893350601196289"
"224","-8","616.5","-0.529443740844727"
"224","-8","617.5","-0.332538604736328"
"224","-8","618.5","-0.506952285766602"
"224","-8","619.5","-0.761440277099609"
"224","-8","620.5","-0.801357269287109"
"224","-8","621.5","-0.796401977539062"
"224","-8","622.5","-0.954591751098633"
"224","-8","623.5","-0.985324859619141"
"224","-8","624.5","-0.740644454956055"
"224","-8","625.5","-0.289657592773438"
"224","-8","626.5","0.203067779541016"
"224","-8","627.5","0.261564254760742"
"224","-8","628.5","0.295265197753906"
"224","-8","629.5","0.292938232421875"
"224","-8","630.5","0.356657028198242"
"224","-8","631.5","0.532522201538086"
"224","-8","632.5","0.577505111694336"
"224","-8","633.5","0.549568176269531"
"224","-8","634.5","0.431720733642578"
"224","-8","635.5","0.131259918212891"
"224","-8","636.5","-0.100044250488281"
"224","-8","637.5","-0.0278434753417969"
"224","-8","638.5","0.109235763549805"
"224","-8","639.5","0.219371795654297"
"224","-8","640.5","0.222906112670898"
"224","-8","641.5","0.0834522247314453"
"224","-8","642.5","-0.0337448120117188"
"224","-8","643.5","0.0893173217773438"
"224","-8","644.5","0.106662750244141"
"224","-8","645.5","0.00626182556152344"
"224","-8","646.5","0.0172100067138672"
"224","-8","647.5","-0.131416320800781"
"224","-8","648.5","-0.341367721557617"
"224","-8","649.5","-0.537225723266602"
"224","-8","650.5","-0.402858734130859"
"224","-8","651.5","-0.13140869140625"
"224","-8","652.5","0.03717041015625"
"224","-8","653.5","-0.0375442504882812"
"224","-8","654.5","-7.62939453125e-05"
"224","-8","655.5","-0.0100917816162109"
"224","-8","656.5","0.07684326171875"
"224","-8","657.5","0.286338806152344"
"224","-8","658.5","0.596296310424805"
"224","-8","659.5","0.512548446655273"
"224","-8","660.5","0.575969696044922"
"224","-8","661.5","0.367851257324219"
"224","-8","662.5","0.200363159179688"
"224","-8","663.5","0.22430419921875"
"224","-8","664.5","0.328762054443359"
"224","-8","665.5","0.377975463867188"
"224","-8","666.5","0.610435485839844"
"224","-8","667.5","0.755365371704102"
"224","-8","668.5","1.05975151062012"
"224","-8","669.5","1.41929054260254"
"224","-8","670.5","1.7006778717041"
"224","-8","671.5","1.88978385925293"
"224","-8","672.5","2.03426361083984"
"224","-8","673.5","1.9979419708252"
"224","-8","674.5","1.72731399536133"
"224","-8","675.5","1.53879547119141"
"224","-8","676.5","1.19273948669434"
"224","-8","677.5","0.803335189819336"
"224","-8","678.5","0.510372161865234"
"224","-8","679.5","0.189271926879883"
"224","-8","680.5","0.0959033966064453"
"224","-8","681.5","0.0690689086914062"
"224","-8","682.5","0.134849548339844"
"224","-8","683.5","0.442670822143555"
"224","-8","684.5","0.572864532470703"
"224","-8","685.5","0.698703765869141"
"224","-8","686.5","0.705379486083984"
"224","-8","687.5","0.834066390991211"
"224","-8","688.5","0.847341537475586"
"224","-8","689.5","0.43663215637207"
"224","-8","690.5","0.323390960693359"
"224","-8","691.5","-0.217098236083984"
"224","-8","692.5","-0.428142547607422"
"224","-8","693.5","-0.469301223754883"
"224","-8","694.5","-0.193408966064453"
"224","-8","695.5","-0.232820510864258"
"224","-8","696.5","-0.191169738769531"
"224","-8","697.5","-0.480886459350586"
"224","-6","-143.5","-1.07696151733398"
"224","-6","-142.5","-0.908023834228516"
"224","-6","-141.5","-0.666160583496094"
"224","-6","-140.5","-0.113065719604492"
"224","-6","-139.5","-0.121129989624023"
"224","-6","-138.5","-0.12016487121582"
"224","-6","-137.5","-0.632349014282227"
"224","-6","-136.5","-1.01725196838379"
"224","-6","-135.5","-0.756866455078125"
"224","-6","-134.5","-1.34238052368164"
"224","-6","-133.5","-1.32100296020508"
"224","-6","-132.5","-0.593536376953125"
"224","-6","-131.5","-0.429065704345703"
"224","-6","-130.5","-0.288166046142578"
"224","-6","-129.5","0.305252075195312"
"224","-6","-128.5","-0.0346355438232422"
"224","-6","-127.5","-0.612518310546875"
"224","-6","-126.5","-0.77032470703125"
"224","-6","-125.5","-0.570091247558594"
"224","-6","-124.5","-0.429500579833984"
"224","-6","-123.5","-0.449146270751953"
"224","-6","-122.5","-0.7459716796875"
"224","-6","-121.5","-1.22003936767578"
"224","-6","-120.5","-1.66880798339844"
"224","-6","-119.5","-1.3335018157959"
"224","-6","-118.5","-1.20534706115723"
"224","-6","-117.5","-0.955410003662109"
"224","-6","-116.5","-1.14586067199707"
"224","-6","-115.5","-1.84522247314453"
"224","-6","-114.5","-1.30271911621094"
"224","-6","-113.5","-0.910942077636719"
"224","-6","-112.5","-1.1561450958252"
"224","-6","-111.5","-1.06581115722656"
"224","-6","-110.5","-0.631891250610352"
"224","-6","-109.5","-0.428421020507812"
"224","-6","-108.5","-1.17547416687012"
"224","-6","-107.5","-1.23431015014648"
"224","-6","-106.5","-1.17692375183105"
"224","-6","-105.5","-0.453655242919922"
"224","-6","-104.5","-0.377462387084961"
